timestamp,country,admin1,admin2,admin3,lat,lng,feature,value,AgeGroupVacc
1662508800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1662508800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1662508800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1662508800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1662508800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,<2 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.018,2 - 4 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.312,5 - 11 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1662422400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,<2 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.018,2 - 4 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.312,5 - 11 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1662336000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,<2 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.018,2 - 4 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.312,5 - 11 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1662249600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,<2 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.018,2 - 4 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.312,5 - 11 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1662163200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,<2 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.018,2 - 4 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.312,5 - 11 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1662076800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,<2 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.017,2 - 4 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.312,5 - 11 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661990400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,<2 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.017,2 - 4 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.311,5 - 11 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661904000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,<2 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.017,2 - 4 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.311,5 - 11 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661817600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,<2 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.016,2 - 4 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.311,5 - 11 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661731200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,<2 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.016,2 - 4 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.311,5 - 11 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.652,18 - 24 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661644800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,<2 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.016,2 - 4 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.311,5 - 11 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661558400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.008,<2 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.016,2 - 4 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.311,5 - 11 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.707,25 - 49 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661472000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.008,<2 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.015,2 - 4 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.31,5 - 11 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661385600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.922,65+ Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.008,<2 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.015,2 - 4 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.31,5 - 11 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661299200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.008,<2 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.015,2 - 4 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.31,5 - 11 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.606,12 - 17 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661212800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.008,<2 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.014,2 - 4 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.31,5 - 11 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661126400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,<2 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.014,2 - 4 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.31,5 - 11 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1661040000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,<2 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.014,2 - 4 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.309,5 - 11 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1660953600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,<2 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.014,2 - 4 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.309,5 - 11 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1660867200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,<2 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.013,2 - 4 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.309,5 - 11 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1660780800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,<2 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.013,2 - 4 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.309,5 - 11 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.824,50 - 64 Years
1660694400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,<2 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.012,2 - 4 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.309,5 - 11 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.651,18 - 24 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660608000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,<2 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.012,2 - 4 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.308,5 - 11 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660521600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,<2 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.012,2 - 4 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.308,5 - 11 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660435200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,<2 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.012,2 - 4 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.308,5 - 11 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660348800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,<2 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.011,2 - 4 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.308,5 - 11 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660262400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,<2 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.011,2 - 4 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.308,5 - 11 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660176000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.005,<2 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,2 - 4 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.307,5 - 11 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.605,12 - 17 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660089600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.005,<2 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,2 - 4 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.307,5 - 11 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1660003200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.005,<2 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.01,2 - 4 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.307,5 - 11 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659916800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.921,65+ Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.005,<2 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,2 - 4 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.307,5 - 11 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659830400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.004,<2 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,2 - 4 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.307,5 - 11 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659744000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.004,<2 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.009,2 - 4 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.307,5 - 11 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.65,18 - 24 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659657600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.004,<2 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.008,2 - 4 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.306,5 - 11 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659571200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.004,<2 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,2 - 4 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.306,5 - 11 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.706,25 - 49 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659484800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.003,<2 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,2 - 4 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.306,5 - 11 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.705,25 - 49 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659398400000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.003,<2 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.007,2 - 4 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.306,5 - 11 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.705,25 - 49 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659312000000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.003,<2 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,2 - 4 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.305,5 - 11 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.705,25 - 49 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659225600000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.003,<2 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,2 - 4 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.305,5 - 11 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.604,12 - 17 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.705,25 - 49 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.823,50 - 64 Years
1659139200000,,,,,,,Series_Complete_Pop_pct_agegroup,0.92,65+ Years
1659052800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.003,<2 Years
1659052800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.006,2 - 4 Years
1659052800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.305,5 - 11 Years
1659052800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.603,12 - 17 Years
1659052800000,,,,,,,Series_Complete_Pop_pct_agegroup,0.649,18 - 24 Years
